% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:37
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  -1.3100000000000004E-4   -143.32180314637543
3.0E-5                    -2.5E-5                  -1.3000000000000002E-4   -143.44734268616713
3.0E-5                    -2.5E-5                  -1.290000000000001E-4    -143.57288222595767
3.0E-5                    -2.5E-5                  -1.2800000000000008E-4   -143.69842176574767
3.0E-5                    -2.5E-5                  -1.2700000000000005E-4   -143.82396130553767
3.0E-5                    -2.5E-5                  -1.2600000000000003E-4   -143.94950084532974
3.0E-5                    -2.5E-5                  -1.250000000000001E-4    -144.07504038511894
3.0E-5                    -2.5E-5                  -1.240000000000001E-4    -144.25735799219157
3.0E-5                    -2.5E-5                  -1.2300000000000006E-4   -144.38247474660494
3.0E-5                    -2.5E-5                  -1.2200000000000004E-4   -144.5075915010189
3.0E-5                    -2.5E-5                  -1.2100000000000001E-4   -144.63270825543322
3.0E-5                    -2.5E-5                  -1.200000000000001E-4    -144.7578250098481
3.0E-5                    -2.5E-5                  -1.1900000000000007E-4   -144.88294176426186
3.0E-5                    -2.5E-5                  -1.1800000000000005E-4   -145.03801148193884
3.0E-5                    -2.5E-5                  -1.1700000000000002E-4   -145.1628961706177
3.0E-5                    -2.5E-5                  -1.1600000000000011E-4   -145.28778085929727
3.0E-5                    -2.5E-5                  -1.1500000000000008E-4   -145.41266554797622
3.0E-5                    -2.5E-5                  -1.1400000000000006E-4   -145.53755023665545
3.0E-5                    -2.5E-5                  -1.1300000000000004E-4   -145.6624349253347
3.0E-5                    -2.5E-5                  -1.1200000000000001E-4   -145.78731961401394
3.0E-5                    -2.5E-5                  -1.110000000000001E-4    -145.91220430269317
3.0E-5                    -2.5E-5                  -1.1000000000000007E-4   -146.03708899137155
3.0E-5                    -2.5E-5                  -1.0900000000000005E-4   -146.16197368005123
3.0E-5                    -2.5E-5                  -1.0800000000000002E-4   -146.2868583687315
3.0E-5                    -2.5E-5                  -1.0700000000000011E-4   -146.41174305741026
3.0E-5                    -2.5E-5                  -1.0600000000000008E-4   -146.53662774608904
3.0E-5                    -2.5E-5                  -1.0500000000000006E-4   -146.66151243476793
3.0E-5                    -2.5E-5                  -1.0400000000000003E-4   -146.78639712344756
3.0E-5                    -2.5E-5                  -1.0300000000000001E-4   -146.91128181212645
3.0E-5                    -2.5E-5                  -1.020000000000001E-4    -147.03616650080568
3.0E-5                    -2.5E-5                  -1.0100000000000007E-4   -147.1610511894845
3.0E-5                    -2.5E-5                  -1.0000000000000005E-4   -147.2859358781647
3.0E-5                    -2.5E-5                  -9.900000000000002E-5    -147.41082056684263
3.0E-5                    -2.5E-5                  -9.80000000000001E-5     -147.53570525552266
3.0E-5                    -2.5E-5                  -9.700000000000008E-5    -147.66058994420155
3.0E-5                    -2.5E-5                  -9.600000000000006E-5    -147.7854746328809
3.0E-5                    -2.5E-5                  -9.500000000000003E-5    -147.91035932155955
3.0E-5                    -2.5E-5                  -9.400000000000001E-5    -148.03524401023935
3.0E-5                    -2.5E-5                  -9.300000000000009E-5    -148.16012869891756
3.0E-5                    -2.5E-5                  -9.200000000000007E-5    -148.28501338759747
3.0E-5                    -2.5E-5                  -9.100000000000004E-5    -148.4098980762767
3.0E-5                    -2.5E-5                  -9.000000000000002E-5    -148.5347827649573
3.0E-5                    -2.5E-5                  -8.90000000000001E-5     -148.6596674536347
3.0E-5                    -2.5E-5                  -8.800000000000008E-5    -148.67282955527213
3.0E-5                    -2.5E-5                  -8.700000000000005E-5    -148.8128891898331
3.0E-5                    -2.5E-5                  -8.600000000000003E-5    -148.95294882439543
3.0E-5                    -2.5E-5                  -8.500000000000011E-5    -149.09300845895774
3.0E-5                    -2.5E-5                  -8.400000000000009E-5    -149.2330680935201
3.0E-5                    -2.5E-5                  -8.300000000000007E-5    -149.37312772808247
3.0E-5                    -2.5E-5                  -8.200000000000004E-5    -149.51318736264483
3.0E-5                    -2.5E-5                  -8.100000000000002E-5    -149.65324699720645
3.0E-5                    -2.5E-5                  -8.00000000000001E-5     -149.79330663176813
3.0E-5                    -2.5E-5                  -7.900000000000008E-5    -149.93336626633044
3.0E-5                    -2.5E-5                  -7.800000000000005E-5    -150.07342590089257
3.0E-5                    -2.5E-5                  -7.700000000000003E-5    -150.21348553545553
3.0E-5                    -2.5E-5                  -7.600000000000011E-5    -150.35354517001667
3.0E-5                    -2.5E-5                  -7.500000000000009E-5    -150.49360480457938
3.0E-5                    -2.5E-5                  -7.400000000000006E-5    -150.63366443914146
3.0E-5                    -2.5E-5                  -7.300000000000004E-5    -150.7737240737033
3.0E-5                    -2.5E-5                  -7.200000000000002E-5    -150.913783708266
3.0E-5                    -2.5E-5                  -7.10000000000001E-5     -151.05384334282724
3.0E-5                    -2.5E-5                  -7.000000000000008E-5    -151.1939029773899
3.0E-5                    -2.5E-5                  -6.900000000000005E-5    -151.33396261195207
3.0E-5                    -2.5E-5                  -6.800000000000003E-5    -151.4740222465141
3.0E-5                    -2.5E-5                  -6.700000000000011E-5    -151.61408188107657
3.0E-5                    -2.5E-5                  -6.600000000000009E-5    -151.7541415156388
3.0E-5                    -2.5E-5                  -6.500000000000006E-5    -151.89420115020107
3.0E-5                    -2.5E-5                  -6.400000000000004E-5    -152.03426078476272
3.0E-5                    -2.5E-5                  -6.300000000000001E-5    -152.17432041932454
3.0E-5                    -2.5E-5                  -6.20000000000001E-5     -152.3143800538869
3.0E-5                    -2.5E-5                  -6.100000000000007E-5    -152.45443968844972
3.0E-5                    -2.5E-5                  -6.000000000000005E-5    -152.59449932301126
3.0E-5                    -2.5E-5                  -5.9000000000000025E-5   -152.73455895757337
3.0E-5                    -2.5E-5                  -5.800000000000011E-5    -152.87461859213607
3.0E-5                    -2.5E-5                  -5.7000000000000084E-5   -153.014678226698
3.0E-5                    -2.5E-5                  -5.600000000000006E-5    -153.15473786126032
3.0E-5                    -2.5E-5                  -5.5000000000000036E-5   -153.29479749582228
3.0E-5                    -2.5E-5                  -5.400000000000001E-5    -153.4624393634441
3.0E-5                    -2.5E-5                  -5.3000000000000096E-5   -153.60067066888996
3.0E-5                    -2.5E-5                  -5.200000000000007E-5    -153.73890197433604
3.0E-5                    -2.5E-5                  -5.100000000000005E-5    -153.87713327978258
3.0E-5                    -2.5E-5                  -5.000000000000002E-5    -154.01536458522907
3.0E-5                    -2.5E-5                  -4.900000000000011E-5    -154.1535958906752
3.0E-5                    -2.5E-5                  -4.800000000000008E-5    -154.29182719612157
3.0E-5                    -2.5E-5                  -4.700000000000006E-5    -154.43005850156817
3.0E-5                    -2.5E-5                  -4.6000000000000034E-5   -154.56828980701374
3.0E-5                    -2.5E-5                  -4.500000000000012E-5    -154.7065211124605
3.0E-5                    -2.5E-5                  -4.4000000000000094E-5   -154.84475241790653
3.0E-5                    -2.5E-5                  -4.300000000000007E-5    -154.98298372335267
3.0E-5                    -2.5E-5                  -4.2000000000000045E-5   -155.12121502879887
3.0E-5                    -2.5E-5                  -4.100000000000002E-5    -155.2594463342453
3.0E-5                    -2.5E-5                  -4.0000000000000105E-5   -155.39767763969172
3.0E-5                    -2.5E-5                  -3.900000000000008E-5    -155.53590894513775
3.0E-5                    -2.5E-5                  -3.8000000000000056E-5   -155.67414025058406
3.0E-5                    -2.5E-5                  -3.700000000000003E-5    -155.8123715560303
3.0E-5                    -2.5E-5                  -3.6000000000000116E-5   -155.95060286147663
3.0E-5                    -2.5E-5                  -3.500000000000009E-5    -156.08883416692294
3.0E-5                    -2.5E-5                  -3.400000000000007E-5    -156.22706547236925
